gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,hCO_wo_Tc_fpkm,hCO_wo_Tc_1_fpkm
NDUFS1,10.88513231,11.01840354,10.88836172,10.23412267,9.358519052,9.427567827,10.26642311,10.90910007
NUTM2D,0.768926416,0.464035711,0.595151275,0.710382547,0.292598035,0.680797484,0.451790417,0.60601495
ATAD2B,5.065206527,4.891385455,5.925807469,5.32050596,5.834133462,4.969428137,5.301200977,5.720170269
AC112487.1,0,0.047562503,0.096884769,0.206940616,0,0.179434398,0.089307111,0.18379239
PHF7,3.55975682,2.763202014,3.050359537,3.315874579,2.913640304,3.413170535,3.648621188,2.34219301
AC144652.1,3.794617971,3.36340699,4.253802132,4.824366825,3.932799553,4.008823003,3.955799079,4.606070425
LINC01765,0.115145268,0.122248225,0.124509754,0,0,0,0,0
RN7SL76P,0.195627427,0.207695082,0.211537332,0,0,0,0,0
AC008738.5,0.469181133,0,0.126834625,0,0.42402433,0.234902708,0.701486974,0
AC005578.1,0.110855542,0,0.059935577,0.192028719,0.100186141,0.610516744,0,0.227398035
NUTM2A,0.411618276,0.20078826,0.252621029,0.154167094,0.221190181,0.077977345,0.221774053,0.148332249
AP4B1,6.497096933,7.92641645,6.888851718,8.147539975,7.651392281,6.927507935,8.396764668,6.847353392
LTV1,6.397451127,6.597101978,8.241709785,5.90329759,6.666961863,5.486447173,6.925870396,6.875497174
DENND4B,10.28000978,9.600338177,9.358769724,11.48424916,11.20396513,11.12225916,9.912264991,10.5589867
EXOSC7,5.625631765,5.986172494,6.083150779,5.320777735,6.430001547,6.053689221,6.444668107,5.822147355
PPARGC1B,1.087827525,0.987280802,1.052976349,0.94725626,0.737346366,0.737895946,0.865687936,0.886286004
AC092896.2,0,0,0.046139086,0.197101175,0,0.0427257,0,0.043763395
AC107214.2,1.515958281,1.136098648,1.157115881,5.663938549,3.384837753,2.946658104,2.8443047,1.554843033
SLF2,7.232818482,7.672470146,6.911467734,6.743110981,7.912833702,6.92889008,6.897218811,8.02919051
BZW1P2,1.095134653,1.598698946,1.702286499,1.422779369,2.103181212,1.919035684,1.569145397,1.33382988
UBE3A,13.15783388,12.91077885,13.38818505,13.61031457,12.89236826,13.36532793,13.70886105,13.22832565
AC007608.3,0.021435574,0.022757869,0.092715509,0.049508826,0.077489944,0.032196144,0.074780949,0.054963506
AC008691.1,0,0.008934784,0.004550036,0,0.007605676,0.004213423,0.004194164,0
AC009097.1,0,0,0.4517312,0,0.125849586,0,0,0.428471667
ATP5F1AP3,0.037515811,0,0.040566881,0.173297317,0.203430385,0.075131457,0.074788038,0.038478102
EXTL2,8.853537265,8.381489046,8.738889891,8.090312134,7.821731387,9.099540013,7.26267816,9.23657514
HRAT5,0.433228555,0.114988273,1.054039466,0.500304708,0.293649033,0.325353751,0.323866591,0.333255741
DOCK4,5.334543371,4.671829841,5.135726865,5.081688765,4.470084475,4.760707143,4.988880515,4.578810426
CHST2,4.960192763,5.829468785,4.936640538,3.875778243,4.025593709,5.040923939,3.701918125,5.391149841
CYP21A2,0.038869939,0.061901559,0.021015569,0.067332174,0.386417497,0.31137327,0.174346883,0.039866964
AP000344.1,0,0.302006936,0,0.16425098,0,0,0.141768017,0.145877985
HSPA8P3,0,0.153907381,0.078377294,0,0.262025291,0,0.072247163,0.223024996
AC120042.1,0.102793321,0.218268649,0,0.356125987,0,0,0,0.105429998
ORC1,3.814455983,2.661812798,3.156442545,2.936695135,4.191823672,3.783667283,3.694972089,3.581681123
PEX5,19.22317514,17.16061689,18.43608753,19.9033848,16.48854304,17.51574643,19.58177197,17.67700671
SCARF1,0.250715417,0.459767665,0.246459541,0.171087873,0.422272164,0.353750883,0.329415606,0.397407975
RFXANK,11.02266373,10.47959846,11.06425607,8.738342414,13.51372147,10.04216116,10.87430925,11.79190091
AC112693.1,0.082897839,0,0.4481986,0,0,0,0.08262872,0.255072576
AC009032.1,0.393524314,1.392665397,0,0.454453116,1.185497257,0.919445171,0.392246776,0.672697204
ZNF322P1,0.140288651,0.44682788,0.960753922,0.648037363,0.464883581,0.468251056,0.838999308,0.431661283
AL731661.1,0.298344731,0,0.967825156,0,0,0,0.074344046,0.152998678
HIST1H4K,0.724824698,0,1.763489107,0.418524131,1.146360649,1.633025558,1.62556116,0.929270817
AL359881.3,1.609692038,1.220706421,1.491946624,1.631295681,1.484454729,1.611833865,2.324838971,1.010804747
U73166.1,1.227645946,0.937515818,1.467222937,1.019763939,0.739659965,1.078315289,1.373934613,0.994054268
LINC01050,0,0.078978788,0,0.257722754,0,0.14897777,0.074148404,0
C10orf95,0.038486267,0.3677433,0.083232524,0,0.313039065,0.192687381,0.153445301,0.315787605
GALNT17,8.625562745,8.233254805,7.93364901,8.593580895,8.760629988,9.450758177,7.116419698,9.549316672
AC073415.1,4.06470321,1.96156466,2.796993617,1.280191458,0.333953803,2.590071037,2.209913211,3.410970529
SAA2,0.152320592,0,0.109805638,0.029317362,0.091773564,0,0.075913049,0
CUL2,12.664928,12.90974035,12.82786714,13.00213881,12.30963968,11.04293742,11.81361124,12.52787777
BTBD19,0.642458255,0.989029818,1.024694049,0.853218512,1.219310872,1.01321813,1.136661326,0.955459358
MTIF2,6.702587608,7.187210122,6.975904352,7.58553279,7.284132244,8.204816021,7.181890444,8.008805137
ECM1,1.413408162,2.250895447,1.364604666,1.865421839,2.113748666,2.291419989,1.593307962,1.915625413
NBR2,1.159857843,2.233713039,1.487523254,1.277137566,1.48701853,1.161401128,1.263635965,1.410931035
CXCR5,0.267944675,0.176102555,0.289735967,0.221021545,0.265218558,0.332182435,0.165332031,0.28790408
AC233992.3,0.233139491,0.123760574,0,0.403854213,0,0,0.116191313,0
BAAT,0.066729214,0.035422767,0.270585522,0.173386804,0.195997083,0.050113502,0.133025168,0.20532251
AL049557.2,0.039206884,0.083250872,0.056527313,0.045277229,0.177166892,0.091604454,0.104212273,0.10723347
CFAP73,1.73605174,0.834630989,1.841820991,1.550915608,1.243329742,1.410368925,1.338623558,1.847773722
GPR151,0.054925188,0,0.039594747,0.105715292,0.049638859,0.018332757,0.091244797,0.037556023
LATS1,9.183964175,9.465758015,10.08648573,8.823145295,9.22818333,9.03898446,8.449984009,9.754988955
AC092835.1,3.214522035,2.605203064,3.47595133,2.777081991,2.106778871,2.383385681,2.641536885,3.271807669
C8G,0.196306689,0.208416245,0.106135918,0,0,0.196567891,0.097834699,0.050335503
AC011495.3,0.132403575,0,0,0.152903429,0,0.132579749,0,0
PRNCR1,0.004442235,0,0,0.00513002,0,0.004448146,0,0
BTF3L4P1,0.120804116,0,0,0.139508044,0,0.120964856,0,0
DHPS,1.918398303,2.336258748,1.688005985,2.476058928,3.212555591,2.052780852,2.568307319,2.353410804
EEF1GP7,0.321686068,0.085382473,0,0,0.145362537,0,0.080160437,0.247453054
UPF2,8.912177437,7.55126004,7.949734844,8.058963465,8.339910979,8.348909986,7.423377614,8.561501375
AC113194.1,0,0.120047757,0.122268578,0,0.102189864,0.339669316,0.112705574,0
THRB,0.134021197,0.279104468,0.128199184,0.059527502,0.204976021,0.185814724,0.107896474,0.280204636
BCAP31,17.05851232,16.1400183,15.2965501,16.89070043,17.47033048,15.60703433,17.05098476,14.96849337
ATP2B1,8.528391394,8.11236029,7.876038713,6.643833601,7.648361748,8.068622223,8.405724873,7.708728719
ADAP1,1.932197645,1.695656784,1.835719466,2.463521334,1.594824027,1.431505085,1.870262385,1.557914631
OTUB1,16.44384908,16.04086411,16.72714805,16.4203268,15.8570478,16.10501067,17.40430899,15.85500413
ZNF486,4.590839934,3.451267368,3.414682186,4.259693615,3.429511967,4.291370925,3.398889047,4.068989251
AC253536.6,0.085273494,0.271601261,0,0.196952532,0,0,0.084996662,0
POLR1D,12.47228683,10.18424773,10.62896783,13.93158933,12.27007639,12.15557603,12.43179678,10.70758724
AC008622.2,1.426058682,0.5860753,0.298458693,0.371870098,0.665190324,0.690946534,0.458525524,0.660545961
FAM218A,2.079497066,2.262969216,1.461601393,2.19133462,2.11427304,2.056235706,1.839562238,1.946213529
TYW1B,3.349143956,2.929342141,3.246234501,2.685337147,2.713144015,2.971324588,2.283170002,3.381655865
LINC01011,1.025739114,0.704655992,1.022167053,0.6271162,0.9633694,1.450029097,0.9422202,0.804508524
AC018638.7,0.355255193,1.077627982,0.823172653,0.234433624,1.330119409,0.457364429,0.809375754,0.936945226
PTPN3,0.548676705,0.660592961,0.458736536,0.594434073,0.562325412,0.441791006,0.501790699,0.667178328
GRK7,0.017454871,0.037063216,0.018874433,0,0.031549819,0,0,0.017902593
AC069234.2,0.747999909,1.058855631,0.47181921,0.791827352,1.408349829,1.061076511,0.931964502,0.639321929
LYSMD4,2.600055737,2.876341733,2.500314086,2.624426196,2.215279647,2.553829917,2.809231433,2.534428339
AC006435.2,1.282833988,1.361968072,1.089914391,1.37563523,0.82811883,2.293823042,1.552669979,0.845832238
RXRB,17.17723593,15.54189714,15.84500961,17.08859649,17.47915906,17.1134413,16.05766912,16.67111846
PPP1R37,8.079715326,6.782705954,7.752168571,7.970308701,7.177979041,7.178660392,8.08229923,7.33818663
AP003064.1,0.574945693,1.119089262,1.761496464,1.659909264,1.818633165,1.343324979,1.52821117,0.786257613
DAG1,20.75094692,18.19877527,17.48460094,17.72999523,18.13379278,19.76457068,17.21596768,19.31487313
YTHDF1,32.01041932,32.85766392,32.15059854,33.99972885,31.05011608,33.68224461,32.7600721,31.33835632
AC241585.1,0.871465533,0.578264726,2.355849289,1.761188249,0.590692853,1.745250179,1.845852364,1.3407283
C1GALT1C1L,0.337674305,0,0.104324725,0.05570799,0.043596358,0,0.240412913,0.049476535
TNFSF13,0.024840214,0,0,0.086058565,0.022449443,0.049746531,0.074278717,0.025477372
Z69733.1,1.431299404,1.99446432,0.77385176,1.23967907,0.242539233,0.627026691,1.961647644,0.642255527
JARID2-AS1,0.124255663,0,0.403083224,0.286987975,0,0,0,0.127442855
TUBAP2,0.490705871,0.297700576,0.379009851,0.404772253,0.348446528,0.596649966,0.384302948,0.323545252
CYP4F60P,1.75066949,0.218666224,0.445422871,0.11892489,0.558414555,0.928058241,0.615877452,1.161842421
DNLZ,0.089911461,0.038183129,0.038889497,0.041532929,0.373786079,0.144049752,0.197163058,0.129104801
OR51E2,0.019448341,0.061944147,0,0,0,0,0,0.059841588
AC243772.2,0.031914381,0.220240029,0.138039603,0.073711278,0.173056501,0.031956846,0.063621549,0.229130958
CLCF1,0.400763833,0.638228583,0.340494774,1.157033799,0.439804476,0.630609701,0.313863623,0.704646064
LINC02537,0,0.058134507,0.029604983,0,0.074229925,0.027414795,0,0.112322516
LINC01273,0,0.201422411,0,0,0.171459503,0,0,0.259447423
AL157935.2,0.281570171,0.597878738,0.288444876,0.239595466,0.508940343,0.252266421,0.369284318,0.258393311
DNAAF4,0.134885578,0.204580363,0.666767979,0.222528168,0.174147688,0,0.115240873,0.237163595
FAM3D-AS1,0.187206379,0.099377282,0.674771402,0.324286909,0.28198086,0.218698051,0.217698404,0.256011033
EZR,60.76555496,58.49723895,58.46355111,50.46183763,58.28063434,69.18060476,54.6328634,60.77998383
MROH7,0,0.026418961,0,0.007184173,0.005622242,0.006229264,0.006200791,0.01914167
AP1G1,12.99099742,12.5733079,13.83038015,13.48608248,13.15996968,12.83298311,12.95395574,12.91757528
CEBPZ,20.14369527,18.92182891,18.86756785,19.07058425,18.35982118,18.98491584,19.70561768,19.28622328
SPOCK1,18.13669361,12.25173992,14.26663255,15.83449927,14.47771854,11.83729187,18.7027491,11.74268543
AC048382.5,0.292934334,0.425585177,0.333429447,0.302679573,0.362276582,0.108066776,0.399556165,0.110691435
RF00413,0,0,0.473909217,0,0,1.316547737,1.310529927,0
PGM5P4,0,1.348851204,0.412141274,0,0.918560571,0,0,0.521226957
AL357093.2,0.373999955,1.125034108,0.539221954,0.575874438,0.169001979,0.561746388,0.621309668,0.255728772
AC135178.3,0.120460923,0.298414169,0.130257718,0.139111714,0.217734084,0.080414137,0.080046572,0.164734372
KRT8P36,0.35335204,0.541882237,0.16981747,0.181360457,0.780617013,0.786271565,0.195669399,0.563757629
PABPC5-AS1,0.265428763,0.140901123,0.287015442,0,0.239882309,0,0,0.544474169
ACR,0.356955922,0.378975436,0.148456263,0.348803986,0.124077056,0.247452149,0.547380154,0.112649828
RTL10,7.562554327,7.623200221,6.694847176,7.600983886,7.04498692,7.472758239,7.231513001,7.850296277
CRTC3-AS1,0.649842833,1.254417525,0.766574157,0.272893477,0.800861,0.591552275,0.765502852,0.969471248
LINC00654,0.026947725,0.066756776,0.038852424,0.093360006,0.032472152,0.08994527,0.071627311,0.073703844
AL023806.1,0.239996534,0.254801183,0.48195619,0.277154852,0.247883235,0.171654192,0.273391325,0.175823223
AC106052.1,0.910041472,1.086951524,0.615033089,1.313677351,0.205613408,0.569532723,1.020473002,0.93338429
AC009054.2,0.151166648,0,0.326921332,0,0.273234929,0,0.150675901,0.31008823
AC113386.1,0.445167925,0.157542988,0.641829806,0,0.402322298,0.445760257,0.443722731,0
AC024267.3,0.201196891,0.106804054,0,0.348521874,0,0,0,0.103178824
AL357078.3,0,0.097126017,0.098922798,0.316940604,0,0.366417817,0.273557218,0.187658573
RPS25,322.9498893,309.3850966,302.2360045,342.8928248,329.297668,342.352328,335.1025912,328.6032475
COPS8,17.34352836,15.09772025,16.92374479,18.80367239,17.67800613,16.62658505,17.00207422,18.13071432
AP002364.1,0.818157117,0.762264259,0.63192561,1.156936167,1.418465324,1.003158051,1.015215593,0.736390861
AC008957.1,0.048780264,0,0.052747445,0,0,0.048845171,0,0
AP005264.7,0.017064994,0,0.018452849,0,0,0.017087701,0,0
AL137182.1,0.033178595,0,0.03587693,0,0,0.033222742,0,0
PAPPA-AS2,0.030494243,0,0.032974266,0,0,0.030534818,0,0
NKILA,0.848697741,0.831739657,0.423563204,0.376961688,0.472008608,0.566551335,0.151835838,0.848147406
RXYLT1-AS1,0,0.359816166,0.233209822,0.391382784,0.167067897,0.215956877,0.122839862,0.221201904
AL353898.3,0.998647362,0.444621323,0.452846586,1.413681508,1.222784692,0.645145899,1.316503853,0.693855544
MSL3P1,0.248184049,0.079048128,0.080510477,0.229288022,0.22429733,0.223662851,0.148427007,0.305460047
MPHOSPH8,12.51752305,11.89464016,10.93063639,10.91490454,10.69816411,11.66855856,10.28251667,12.02288878
MBTD1,12.05155689,10.13595839,11.7327576,10.70784776,9.139046264,9.276716033,10.71336831,11.04006251
ZNF613,1.715888508,2.522404237,2.125031059,1.71057489,1.961621246,1.89439437,2.397368884,1.835110993
PITX3,0.040644376,0.086303204,0,0,0.073465035,0.040698456,0.040512428,0
GLYATL1P2,0.097392466,0,0.157969739,0.112471601,0.044009416,0.048761027,0.242690727,0
AC156455.1,0.030877295,0.26225616,0.200330822,0.392237798,0.279054789,0.278265415,0.123108218,0.253354447
SGCA,0.092228918,0.073438677,0.024932418,0,0.020838064,0.023087909,0.045964753,0
PPP4R1L,1.790632759,1.868649555,2.008952964,1.616188092,1.723231944,1.756298305,1.833551924,1.899244319
NUDT16L1,13.14989025,11.92931049,11.52919378,11.17629429,10.84655467,13.66013771,11.93545486,13.09463009
DHDH,2.039700955,1.332630052,1.753157225,2.174312227,2.694182342,2.304263013,2.137339743,2.413869061
ASCL2,0.457907612,0.162051508,0.231069127,0.28202922,0.193123392,0.091703379,0.212996495,0.375722456
TRDN,0.025314773,0.170216969,0.072996166,0.058468446,0.068634983,0.059146398,0.084108637,0.103856416
MIR148B,0.571074005,0.606301804,0,0,0,0.571833865,0,0
RF00091,0.374412758,0.39750913,0,0,0,0.374910945,0,0
AL162311.1,0,0.099873342,0.101720947,0,0.255049576,0,0.187530073,0.096483359
AL603839.2,0,0.329801531,0,0.239156646,0,0.103684162,0,0.106202379
FOXF2,0.161466457,0.269385012,0.099770362,0.159828065,0.104232827,0.692919861,0.022991753,0.354874535
BLOC1S5,4.519495178,3.892951402,5.477189697,4.648079756,4.562322718,4.610895693,4.249833098,4.617929332
TMEM128,14.54907192,15.27377912,14.50047616,13.4187944,15.14904426,14.30769811,13.78810272,14.48827897
DNAJC2,5.124788886,4.745946525,5.65333843,5.430867054,5.098595418,4.933243164,4.790501992,5.256241149
KRT15,0,0.008491141,0.069185785,0,0.014456057,0,0.015943638,0
RN7SL336P,0.761432006,0.808402405,1.235036142,1.318985139,0.344073615,0.381222577,1.517920185,0.585722212
CAMK2D,14.90384486,13.68736821,16.00800072,16.14731236,16.82808768,14.34702666,15.47539523,14.42771508
HSPB1P1,0.662535076,0.468936552,0,0.510076284,0.199589577,1.326833266,0.660384221,0
LINC00620,0,0.17636791,0,0,0.050044008,0,0.165581156,0
EEF2,894.7115842,836.9507839,805.4332519,951.2655438,784.0477315,874.0418862,879.2686014,877.5155786
AAGAB,4.203718509,5.794112987,6.172441915,3.491886693,6.518502908,5.745341505,4.410601634,5.62770092
DOP1B,5.697459257,5.158198205,5.172380602,4.772009356,4.5719496,5.109459073,5.591594357,4.231794334
IQSEC3,2.030188148,1.803996351,1.99644894,1.681937724,1.994337697,1.797192148,2.140907334,1.79557465
RNU6-343P,0,0,1.763489107,0,2.456487105,0.544341853,2.16741488,0.55756249
AC023024.1,0.916805294,0.625731553,1.369030411,0.983127726,0.88774978,0.349723878,1.479532628,0.492549412
KIRREL1-IT1,0.096314014,0,0.208294,0,0.174088354,0.096442168,0,0.098784496
AL669942.1,0.064221499,0.05303132,0.084876585,0.181291785,0.064489375,0.064306951,0.028450227,0.182968885
MRPS30-DT,0.843825768,1.167357205,1.106002516,0.649649397,1.22479936,1.024180057,0.9685237,1.25886565
AMZ2,19.21215461,18.27494927,18.33738523,18.4063218,18.67256643,18.29732671,19.24339353,17.10422835
TMEM241,2.068534957,2.103667611,1.977770183,1.961333187,1.780894022,2.354726628,1.844786014,2.456581895
CLDN15,4.866071653,5.498212177,4.24749122,6.296524113,4.786286386,4.128944906,5.298291749,4.129007533
PPDPFL,0.027458148,0,0,0.09512836,0.074446234,0.08248405,0.027369008,0.028162457
SMARCA1,29.11692083,31.88983511,29.98564716,29.85401786,32.01777298,33.1391028,29.9265201,30.94030934
FCHSD1,2.885931369,3.568025716,3.845430334,3.687533209,4.719950063,3.821955639,3.628180416,3.561495822
XKR5,0.213514252,0.345993337,0.328090997,0.233594864,0.274212514,0.371333977,0.212821099,0.311197669
TTLL7-IT1,0,0.020549085,0.020929233,0,0.034984548,0.038761762,0,0.019851592
AL359880.1,2.763053549,0.225653679,2.068453389,1.963601936,0.768344839,0.212825386,1.694820658,0.217994357
SPSB3,17.87128866,16.32228278,15.8389903,19.86101541,17.33578043,17.57582979,19.20796746,16.84006409
AL133406.3,0.731523633,0.55474934,0.339007148,0.362050449,0.094445345,0.523212132,0.520820581,0.107183917
SNORD115-12,0.689467396,0,0,3.184866555,0.623108924,0,0.687229108,0
NEO1,45.83781748,46.12158812,39.5486204,53.54613298,40.45041662,48.75833001,45.67512441,43.19161918
AC131009.1,0.132714381,1.268110111,0.861046325,0.153262358,0.839588081,1.328909687,0.661417686,1.361185422
AL590627.1,0.107157556,0.113767776,0.150634147,0.173248048,0.135581699,0.128760165,0.170895487,0.14287803
MBD1,13.2735272,14.83215533,13.22730311,14.44635416,12.64094986,13.54339343,13.70743465,13.01983761
Z83851.1,0,0,0.112173007,0.119797733,0.093752168,0,0,0
RAB19,0,0,0.061318244,0.065486223,0.051248678,0,0,0
AC010632.1,0.691878121,0.104936851,0.534390639,1.141429447,1.607882469,0.593827476,0.295556575,0.912374984
PYROXD2,1.242717287,1.195200065,1.043409123,0.810423763,1.968747048,1.0833346,1.340692111,1.34956941
COG4,13.88010522,12.79238532,12.77356645,13.36898644,12.03175682,14.20611675,12.81066279,12.95185278
FANK1,0.167069523,0.585339242,0.3071167,0.077174662,0.120791801,0.434958738,0.149874433,0.308438824
FAM91A3P,0,0,0.072092322,0.025664216,0.060253457,0.044505938,0,0.113967176
PODXL2,96.33934863,88.16865241,97.60231874,101.7277847,88.63311132,97.76240226,95.8461398,98.54521673
AC103724.4,0,0.616683684,0.418728007,0.223595083,0,0.19387518,0.192988996,0.595751702
AL117336.1,0.743899033,0,0.321759416,0.171815169,0.134460347,0.14897777,0.296593615,0
GAR1,9.809577662,8.713143667,8.993851908,9.892388541,9.215068343,9.269242495,9.392131146,8.644126194
NOM1,4.232239128,5.025111562,4.474389414,4.166539919,4.185743,3.729035249,4.696065573,4.229112921
AC241585.2,0.727489495,0.220676024,0.337137623,0.960143594,0.704433802,0.676424802,0.517948409,0.479667731
GABRA1,0.195655636,0.268311498,0.290905773,0.178876067,0.147353805,0.342852951,0.292530689,0.242481394
VCX3B,0.096232045,0.051084152,0,0.166697271,0,0.048180045,0.047959819,0.148050636
REM2,6.279088753,5.130023463,6.842796778,4.588694936,4.499900717,5.403271838,5.476366273,4.880425512
AC105114.1,0,0.03223624,0,0.03506432,0.027440887,0,0,0
RTN4RL2,23.66141187,16.97365649,16.82665601,21.14327099,17.27423961,16.29331239,24.76500772,14.69703892
AC104066.1,0,0,0,0.086937103,0.068035861,0.075381561,0.075037,0.077212382
PRR16,0.84531007,1.372577699,0.645216771,0.660362612,0.561729681,0.721959115,0.669096414,1.147490086
CNKSR1,1.174635524,1.187709693,0.922382298,1.404949171,1.326976957,0.686115776,1.29626742,1.133053035
SMARCE1,1.122857448,0.941488031,1.256722002,1.275736831,1.17616813,1.045555978,1.251948959,1.117512829
PPP4R4,1.295766228,1.146415052,1.585509306,1.470135426,1.838760111,1.764131617,1.28023018,1.981846568
EXOSC1,5.628280034,5.831916455,6.451540817,5.191951367,6.384957096,5.364981225,5.660548996,6.448722758
TADA2A,4.589701778,4.533108624,4.595343623,4.665204246,4.238330918,4.756011234,4.574801764,4.297195451
NAA35,12.90351203,10.58372152,12.72721535,10.52597959,11.85806574,12.90513285,11.01982539,13.72819614
