gene_name,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm,hCO_wo_Tc_fpkm,hCO_wo_Tc_1_fpkm
VPS25,11.18949232,15.59985949,16.63172331,17.60898811,16.56172472,16.85752232,14.43981561,15.72678758
U91328.1,0.297341999,0.219392274,0.104902825,0.300624994,0.166997101,0.142003846,0.163736911,0.182524089
MAGEF1,43.42901633,42.43066555,45.96551977,47.88377928,49.47767034,50.18742293,45.02022766,51.1812375
ZNF225,1.205800127,1.414154819,1.036398104,1.145475804,1.518470612,1.36351991,1.317965815,1.404322907
AF067845.4,0,0.104871539,0.128943056,0.246345481,0,0.122182476,0.234803279,0.120805206
MIR181A1HG,0.053979009,0.046466159,0.07617559,0.109149998,0.096461263,0.108272471,0.121375233,0.089209998
AC023906.4,0,0.32729739,0.241453837,0.230648565,0.163068455,0.266926606,0.256482125,0.037702535
RSPH14,0.720163299,0.72325199,0.762224962,0.436868833,0.437560326,0.433356565,0.647733182,0.690315464
MAP2,98.7116787,104.4872183,106.9722035,103.7093375,81.92906771,105.280514,98.08963336,97.1006726
COL6A3,0.565918574,1.002510588,9.533103695,3.059587534,13.89851883,7.127445942,3.148729547,5.233641126
TAS1R3,0.476948231,0.49854457,0.216344889,0.275551018,0.383540995,0.187918285,0.476035776,0.320927317
RPSAP44,0,0,0.070014329,0.066881126,0.070927399,0,0,0
EIF4A2P4,0,0,0.051749722,0.049433876,0.052424599,0,0,0
MIR6728,0,0,0.695423224,0.66430242,0.704492369,0,0,0
PAN2,9.780979658,8.281513159,8.339544311,7.86088159,8.147191317,9.254216079,9.015827319,8.831642959
TNFRSF10A,0.495402066,0.426451529,0.356548742,0.320557996,0.424939484,0.298107024,0.381923327,0.294746691
AC021016.3,0,0,0.129754019,0,0.131446165,0.122950919,0,0
AC117394.2,0,0,0.191618164,0,0.194117092,0.181571481,0,0
GJA4,0,0,0.036046981,0,0.036517077,0.034157011,0,0
TPT1P9,0,0,0.120413749,0,0.121984087,0.114100367,0,0
KLRF1,0,0,0.049121164,0,0.049761763,0.046545705,0,0
SUMO2P13,0,0,0.22754657,0,0.230514047,0.215616134,0,0
AC068722.1,0.184180346,0,0,0.093106953,0.098739875,0.046179204,0.088744546,0.136975982
STAU1,34.00936876,35.43602629,34.10597377,34.9625252,33.11114133,33.6070451,33.97134294,33.39818384
RBM34,0.432051711,0.291066525,0.497050008,0.53178337,0.523673415,0.282593584,0.561174556,0.409798579
FAHD1,4.117845873,4.356361643,5.193362972,5.252776294,5.653093421,4.535104738,4.580170569,4.693872574
C8orf33,18.04365901,20.03329824,21.88547007,23.16979117,21.62014092,20.79083431,19.58386265,21.18335616
PRMT8,0.871349898,0.681885983,1.238971208,0.916565365,0.698342375,0.803270704,0.89058438,0.715667206
DHX36,13.50369596,13.92620954,13.60677643,13.2721485,12.96500745,13.07660206,13.69070736,13.72526486
AC026471.2,1.160617371,0.307409701,2.267822911,1.083167916,0.765799338,0.537229818,0.860347891,1.682051116
ZNF256,6.90655137,6.893761435,7.30993355,6.303546127,6.742535879,4.824411003,7.976405495,5.809309182
TAF7,77.63323332,79.91650293,87.46345296,87.91358225,83.26204631,80.61620411,78.80698216,83.8387244
TEX52,0,0.043134823,0.106071409,0.101324619,0,0.050255003,0,0.049688517
RNF212,0.151949706,0.070431415,0.061855554,0.106357433,0.200519115,0.152392295,0.24780358,0.057951728
POLG2,7.74979034,6.076853737,6.978453003,5.566768009,5.97758032,5.972083246,6.819552131,5.391306725
MOB1B,11.02303989,13.06932207,11.74420564,10.86931907,10.62926175,11.1884219,10.68660394,11.6025707
COL17A1,0.024827594,0,0.026277668,0.041836198,0,0,0,0.016412822
NSG1,44.12314026,45.09066788,50.2815742,50.02708226,40.80167445,43.55138949,50.01228962,44.31207087
BMPER,0.073844248,0.069923188,0.007815718,0.052261701,0.110847012,0.111089005,0.128090689,0.051257165
LTC4S,1.079278286,1.351364793,1.090390945,0.942395464,1.367613541,1.476029912,0.850964903,1.313452578
UBE2Q2P12,0.286653235,2.714322176,0.910186279,0,2.458816503,0.287488179,0,1.42123772
USP35,7.207688248,6.079463014,6.079272083,6.18005632,6.410167044,6.30968705,6.235097191,6.160996262
AL136531.2,0.552875911,0.549145511,0.36010279,0.601978775,0.364798958,0.981014208,0.450822295,0.506063991
SLC25A12,9.650048877,9.524259061,8.321803739,8.326848987,8.175600548,8.486824571,9.70284007,8.458467835
ALOXE3,0.497678807,0.361472112,0.329216314,0.487449568,0.300158717,0.311955258,0.49458563,0.370126589
KRT8P39,0.77534399,0.386407344,0.777437547,0.453839546,0.306279655,0.4092644,0.707850777,0.526046397
PGAM1P7,0.079344993,0.341508403,0,0.080221052,0,0,0,0.078679103
ARHGAP29,0.165743329,0.132947171,0.7894066,0.396082402,1.276291122,0.81601901,0.217802577,0.687291665
CGNL1,0.087753016,0.145268205,0.428669054,0.286640015,0.38359581,0.69052915,0.130099935,0.756374742
PI16,0.172136593,0.063505053,0.026027194,0.074587362,0.026366619,0.172637981,0,0.121922832
LINC01090,0.073834924,0,0,0.074650146,0.07916644,0.037024993,0.071152509,0.073215277
RPL13AP2,0.44133781,0,0.116778617,0.111552671,0,0,0,0.437633955
SMDT1,18.64786103,22.79910884,23.8488786,24.11367896,26.47808725,26.05430131,24.38373043,24.95663879
ELL2P1,0,0.026410461,0.194835258,0.15509684,0.032896024,0.153849917,0.118263981,0.152115685
SEMA4G,8.749881256,9.132388468,9.154883346,10.06203814,8.462625731,7.312806106,10.13770866,6.722592402
RFFL,5.358583491,5.594462906,4.87172073,5.244102576,5.495073582,4.685192691,5.296314556,4.836749799
YJU2,11.37349458,10.3026402,10.37100344,12.31285132,11.40678966,10.56428734,10.38698884,10.96572931
TMLHE,2.430339968,3.388404226,2.793218269,3.693297877,3.565033157,2.796302665,3.434042851,3.163975213
AL161891.1,0.290115828,0.249737227,0.240308025,0.204048026,0.540982061,0.518669355,0.267420473,0.525330664
HERPUD1,9.880444874,8.612689541,9.016759045,10.47123604,11.09257742,11.00140021,9.455899253,9.943756569
KEAP1,9.500028122,8.472259583,9.363713771,11.23979913,11.76976163,9.777197021,9.499512598,9.821164546
MTERF4,4.27781927,4.112973525,3.879968958,3.706336918,4.063059429,4.184055167,3.872907369,4.002690512
AL590006.1,0.233286941,0.53551424,0.329216314,0.471725389,0.500264528,0.077988815,0.374686083,0.154219412
AC008121.1,0,0.187829621,0.692828361,0.220607893,0,0.218834285,0,0.216367534
AP003068.1,2.149899259,1.573073079,2.503012266,2.499682085,1.037313212,1.293696805,1.864614272,1.279113948
CSPG4P12,0.172964492,0.10947877,0.118454865,0.123440624,0.152726836,0.127550214,0.137266467,0.10088995
ZNF777,9.803487422,9.186396454,10.9312443,9.527695306,10.0071474,10.17670806,10.49315735,10.07992961
PFDN1,23.19019349,27.36388347,26.4106,26.05137738,23.90503373,24.42742787,27.07861188,25.03962457
EIF4EP2,14.57460758,14.9321677,14.29020292,11.48105544,13.61372256,11.11972626,13.44194916,14.89561442
SNAPIN,12.53625195,13.17143055,13.34861275,12.29174601,14.90339005,15.64948605,12.59178204,16.03642168
ATXN10,32.87136003,34.62908524,39.57171099,36.46316725,37.59298795,32.69257031,36.95300751,36.47483114
AR,0.453170155,0.547712646,0.339137901,0.467429703,0.466260898,0.50957983,0.441117705,0.558304452
FHDC1,0.301566333,0.244323803,0.225303201,0.331798555,0.247261541,0.418085342,0.307705192,0.351806455
AKT3-IT1,0.22621764,0,0.718290139,0,0.121276249,0.113438276,0.108999588,0.112159573
LINC01659,0,0.139441381,0,0,0.231578286,0,0,0.053542474
CTXN3,0.027780171,0,0,0.028086896,0.029786138,0,0,0
AL049552.1,0.101347071,0,0,0.102466058,0.108665201,0,0,0
MIR6885,0.886019089,0,0,0.895801749,0.949997285,0,0,0
AC018638.8,0.208104128,0,0,0.210401834,0.223131035,0,0,0
AC084756.1,0.096497128,0,0,0.097562567,0.103465051,0,0,0
AL049838.1,10.61055275,6.414161383,8.958979313,5.122780641,8.053187996,9.924056771,7.065639945,8.098012602
MYO1A,0.026352979,0.034027719,0.069730359,0.066609864,0.02825589,0.092504083,0.025395578,0.117593171
NXF5,0.135489481,0,0,0.054794176,0,0.1087073,0.052226865,0
AL139288.1,0,0.161859609,0.265349054,0.25347445,0.201607141,0.314295758,0.181198672,0.372903531
TOE1,2.879077345,3.561501705,4.017831771,2.910865638,3.795831603,3.721619402,4.04868673,3.341308111
AC113615.1,0.014190065,0,0,0,0.01521471,0.014231397,0,0
AL035446.1,0.129088874,0,0,0,0.1384102,0.129464875,0,0
GRHL3,0.133577497,0.089433596,0.109961591,0.150058161,0.143222941,0.014885175,0.042908213,0.235478169
LINC00552,0,0,0.119993538,0,0,0.045480875,0,0.11242051
LINC02207,0.037199275,0,0.039371926,0.037609997,0,0,0,0
MIR766,0.526822161,0,0.557591594,0.532638877,0,0,0,0
ATG16L2,2.952025999,2.336699015,2.212248047,1.722159889,2.459387193,2.245990972,2.426236965,2.489846191
CD302,0.143502478,0.308824163,0.16707223,0.188612982,0.538526068,0.287840925,0.235091381,0.412664655
AL160394.1,0,0,0.085487109,0.163322971,0.173203925,0.405024783,0.077835341,0.080091849
AC090574.1,0.250975364,0,0.265633764,0,0,0.251706388,0,0
AC092597.1,0,0,0,0.095978759,0.101785423,0.095207124,0,0
KRT42P,0,0,0,0.013103483,0.013896237,0.012998136,0,0
AL121612.2,0,0,0,0.012886424,0.013666046,0.012782822,0,0
SNORA36B,0,0,0,0.451319965,0.478624586,0.447691515,0,0
LINC02156,0,0,0,0.022678525,0.024050564,0.022496198,0,0
PEX7,2.103269291,2.578639685,2.698317905,2.835322374,3.485221648,2.844487944,2.364667351,2.78082393
CCDC189,1.32859727,1.192696758,1.165132971,1.017044634,1.24137912,1.503784321,1.152296518,1.543295332
FOXE1,0.033782357,0,0.01787772,0.051233029,0.0543326,0,0.032555047,0.050248266
MRPL46,0.963711061,1.11132526,0.962261613,0.983543524,0.838337157,0.738565714,0.981267433,1.018730471
ROBO1,11.67932031,9.095617031,13.57370213,13.34682826,11.77891806,12.5546286,14.50404142,10.66951581
YTHDC1,23.60046408,25.36244787,27.02963313,24.34868643,23.37868746,24.19463229,24.14547026,24.23525605
PDCD5,28.2393514,25.51548274,26.18007617,21.99068047,27.3285504,22.80305705,27.91376394,24.78517467
LINC01600,0.168176179,0.227494546,0.101713504,0.024290434,0.128799961,0.216856326,0.115761682,0.262058952
ANKRD18CP,0.078492966,0.03378412,0,0.039679809,0.021040208,0.177123589,0.132372318,0.038917113
AC008875.1,0.432630776,0.31034734,0.076316482,0.583210016,0,0.433890914,0.347427786,0.500499991
AC018761.4,0,0,0.22754657,0.21736366,0,0.215616134,0,0
AC246785.3,0.931166558,0.48093954,2.365324851,0.376579079,0.599042874,0,0.717869897,0.369340758
AL589935.1,0.113130702,0.097385062,0.059869092,0.057189897,0.036389913,0.056730111,0.065412405,0.044872508
LATS1,9.160963766,9.767140312,9.567118251,9.426284557,8.922917923,8.9230104,8.449984009,9.754988955
TBC1D28,0.062425684,0,0.016517926,0.047336201,0.083666694,0.046955635,0.075197207,0.04642634
AL355353.1,0,0.15254042,0,0.358320699,0.189999457,0.35543993,0,0.175716664
POU2F2,3.751517331,3.573400575,3.73866639,3.408430859,3.020262533,5.462655676,3.751883077,3.51549542
AC142472.1,0.369471487,0.520442328,0.426600806,0.271673362,0.900342057,0.303175357,0.712097249,0.39967719
KIF21B,55.47398329,51.35753452,53.22259953,55.04513737,42.64103864,54.10059029,51.93268763,49.31954573
ELOVL4,10.55358832,10.83879413,12.55350937,13.76036295,9.604903519,11.5675717,12.11529343,9.931284016
LINC01980,0.093376862,0.100475726,0.123538257,0.094407849,0.075089606,0.070236633,0.224961225,0.023148303
AL158212.2,0.508497912,0.875449366,0.269098552,0.642640385,1.090431666,2.932379425,1.715084818,1.008460852
RPL29P24,1.161799864,0.888977281,1.639540846,0.130514162,0.553640802,0.906254127,1.492789056,0.768033099
ZNF598,10.84709011,10.30110225,11.66494425,13.49476457,11.73704368,12.66268929,12.31106405,12.12523474
AC006450.3,0.844732085,0.797531925,0.778705502,0.275502868,0.43825597,0.327945509,0.70900524,0.648497659
NUTM2HP,0.023409632,0.020151457,0.024776888,0.071004302,0.025100008,0.164344724,0.090236648,0.06963951
ATG16L1,7.310866288,7.566983583,7.062335074,6.7658438,5.930924014,6.653257106,6.756370181,6.616617216
AC100830.1,0,0.187712885,0.038466543,0.073490262,0,0.218698279,0.035023485,0.072077687
PIGP,0.642120612,0.711585752,0.531200474,0.73875661,0.680573595,0.769828248,0.768156126,0.497675367
AC130895.1,0,0.30631849,0.75325761,0,0.254360328,0,0.228611711,0
ZNF775,9.071943875,8.294745092,7.162421835,9.196897951,9.2275208,7.352464975,8.009892977,8.120541159
SMG1P6,0.379204074,0.944917618,0.591465759,0.544818674,0.470783638,0.720584705,0.711622223,0.672880876
AC099850.1,0.437049775,0.150488307,0.786379176,0.309312711,0.328025968,0.394490506,0.37905462,0.260029143
NUDT21,46.83877262,50.93015642,47.43302642,48.74611886,44.17630977,47.13280333,45.42106554,48.06237362
ARSK,2.629714513,2.788795297,3.041549697,2.425766348,2.746932345,3.099594386,3.135064638,2.728618288
SLTM,12.43098793,14.03326981,12.80040813,11.96664623,13.38241854,12.51752502,11.96555435,13.20104556
RPL5P1,0.13082161,0.112613733,0.207693513,0.198399045,0.070134028,0.065601329,0.315172186,0.064861856
KRTAP5-1,0.372466623,0.267188633,0,0.188289539,0.798723832,0.18677576,0.358934948,0.061556793
LINC01451,0,0.073896563,0,0,0.055225914,0.017218904,0.033090304,0.051074427
DNTTIP1,11.14887747,11.36154746,10.48526859,12.7476918,13.45232481,10.37155973,10.92340266,13.36491798
AC008764.9,0.373507448,0.321522322,0.049415303,0.094407849,0.050059737,0.210709899,0.224961225,0.254631333
CDH15,0.025271072,0.01087691,0,0.012775047,0,0.02534468,0.012176488,0
EPAS1,0.528553704,0.255069642,0.228855383,0.323872448,0.420746538,0.787108145,0.270110592,0.714706232
PPP1R8,18.85627144,20.42818705,19.5404305,21.18274018,20.21785638,20.24267599,18.4310995,20.85786094
FH,28.58342253,29.56378612,34.7604474,34.88859247,32.49150379,29.54283287,33.17500665,28.20818485
AC139272.1,6.852803888,1.415765771,1.547316674,1.57045244,6.465919022,2.199284569,2.289331967,3.261740568
HDHD3,4.750409232,3.826192002,5.2336792,3.960252291,5.123215763,5.014995692,4.336889061,4.490165955
AC010536.3,0.987420898,1.51109459,2.206305201,1.77479671,1.529263923,2.530758979,1.797368437,1.196719491
MC4R,0.102352263,0.234951405,0.108330222,0.413929396,0.292647938,0.239517573,0.065755877,0.54129754
AL022313.4,1.171831698,1.500800904,1.210022814,1.502635191,0.949997285,1.949186715,1.101716263,1.983897815
AL157931.1,1.199533535,1.807017281,1.58699146,1.313842564,1.714866894,0.902270592,1.348613703,1.98244441
CDK3,0.389199733,0.614222655,0.240293216,0.229539882,0.104325825,0.195166684,0.281295109,0.192966719
EI24,24.66958039,27.77238857,25.81470426,26.7532023,25.34073703,24.60956988,27.30528515,25.78264233
EEF1E1P1,0,0.117065904,0.719682174,0,0,0,0.262105985,0.269704646
ZNF799,0.624682894,0.726943366,1.028483486,0.795323095,0.893053828,0.765725191,0.8137989,0.929160518
SEC23IP,5.87225566,6.174716752,5.200337213,6.117459405,5.786204388,6.70939744,5.64459083,6.781184578
AC105020.6,0.576604041,0.53771438,0.457710766,0.777293875,0.412159874,0,0.555656074,0.619412068
AC020913.1,0.354407635,0.610161679,1.000285526,1.074962098,0.633331523,1.540239698,1.593816194,0.585722212
FUT8-AS1,0.730485166,1.092153301,0.447612976,0.855163799,1.030569047,0.771171447,0.259348789,1.143717929
LINC01063,2.016457236,0.867902388,0.711409965,1.359147481,0.720687596,0.674110213,0.485799887,1.166395095
AC112484.3,1.00947181,0.806903084,0.686848338,0.583210016,0.850429136,1.084727284,0.903312243,0.500499991
AC080023.2,0.281140672,2.178101187,1.785365393,0.284244786,0.904324339,1.409797801,1.08370744,0.55756249
SNORA24B,0.446391297,0,0,0.451319965,0,0.447691515,0,0
AC012100.3,0.101699582,0,0,0.102822462,0,0.101995806,0,0
RF00191,0.456853593,0,0,0.461897777,0,0.458184285,0,0
AC104297.1,0.067215241,0,0,0.067957374,0,0.067411021,0,0
AC079140.2,0.411811689,0,0,0.416358559,0,0.413011187,0,0
GPX1P1,1.543954055,2.076664131,1.940529162,2.926877,2.897021424,1.548451182,1.766836552,2.009433133
LINC01719,2.331477406,1.535954186,2.039587479,2.357219573,1.453982826,2.52914743,1.62776561,2.146774373
AC010245.1,0.155112095,0,0.328343061,0,0,0,0.074738444,0.230715513
AC138866.1,7.412610403,7.393759986,3.362378285,3.56878765,4.037010596,2.360063924,6.009452122,4.783594484
EIF3M,19.29560634,23.84090939,21.54744705,21.57015357,21.97194852,19.77026947,20.27122328,21.43658135
RAD21-AS1,0,0.250439495,0.092377115,0.176486315,0.187163644,0.029177905,0.140181062,0.201943031
AC005674.2,0.233242632,0.243803919,0.176332384,0.134753084,0.160768771,0.217213291,0.09632955,0.231285181
PLEKHA8P1,0.957817187,0.802809709,0.640268968,0.560648336,0.567541482,0.404466128,0.510089881,0.649848696
HVCN1,0.28540962,0.136492241,0.285297001,0.272529708,0.357021756,0.238534118,0.229200597,0.220122285
RIMS2,0.339210186,0.35852991,0.508993223,0.477532909,0.386723324,0.645945978,0.376540393,0.613118133
AC079385.1,0,0.678719171,0.069542322,0.398581452,0.140898474,0.131792334,0.126635476,0.195460109
DEFB135,0,0.43024221,0.264498577,0.505324063,0.267947952,0,0.240823876,0
HMGN2P3,4.28404834,3.687790369,4.987687446,4.331349114,2.75603608,4.726179294,4.541250225,4.885309439
AC139749.1,0.050953174,0.014620488,0.017976377,0.034343837,0.163897295,0.221440212,0.245510254,0
Z94160.2,0.706867976,0.663802266,0.816167037,0.77964284,0.275603608,0.966718492,1.11467051,0.573492847
TRMT1L,4.694736534,4.855690087,4.893838782,4.638966871,4.501200484,5.360709809,4.615344527,4.749147036
FAM120AOS,4.397176433,4.132436779,4.11113211,3.944635235,4.795019312,4.20769138,4.126354652,4.70886717
COPZ1,32.99370646,37.27953346,37.18954405,37.51069357,36.75839278,36.54762565,33.6585474,37.72615597
IGBP1-AS2,1.937842919,4.317518315,3.860751155,2.189737607,2.811103078,1.714841769,3.075785639,3.391023333
AC021945.1,0.460729926,0.396605091,0.187553536,0.21499242,0.341999023,0.142175972,0.512298063,0.210859996
AC018628.1,1.194350947,0.843585668,1.18307533,0.913394085,0.771639586,0.952121102,0.885354075,1.245062298
AC005736.1,0.22783348,0.065374466,0.241140261,0.076783007,0.162856677,0.228497098,0.243951458,0.175716664
VN1R84P,2.239554632,0,0.263373051,1.25793437,1.067230993,0.249564206,1.198995465,1.233755298
MIR563,1.480436958,0,3.917257402,0,0.793668618,2.227123614,2.139979248,2.202018949
AL135786.2,0.190169951,0,0.301915449,0.096134822,0.407803713,0,0.183261096,0
GAP43,159.5725898,183.5287101,221.2655429,201.6751484,185.0350726,183.1086185,187.3655909,180.2388208
PPP1R2P6,0.298353367,0.085609419,0,0,0,0,0.287514219,0
AC108449.2,8.898713455,6.474677601,8.745702938,5.35533654,5.3385717,7.862176721,7.452451888,8.088696418
ITFG1-AS1,0.186828306,0.402063407,1.77966135,0.850009966,0.901435124,0.374744975,1.260285968,0.648411331
RDH13,1.360885731,1.587350447,1.253121253,1.396550131,1.240280375,1.269310154,1.337673787,1.511400486
LINC01470,0,0.014766306,0.072622666,0.104059106,0.036784876,0.017203751,0.049591775,0
ZDHHC19,0.360673889,0.55885491,0.458087173,0.316035321,0.206249411,0.168804737,0.393913395,0.429176391
CRX,0.029282554,0.02520698,0.051654705,0.009868622,0.031397006,0.009789282,0,0.077431479
SDHA,12.98874601,14.35150055,14.47829177,14.71901759,13.5975515,12.50187769,13.69326337,13.26710069
CLEC11A,5.573054036,4.763123932,7.457455446,7.646939364,7.213253723,5.150128603,6.751593254,6.710486609
AL137246.2,0.088334229,0.228119359,0,0,0,0.26577457,0.085125056,0.262778696
AC104763.1,0.324873666,0,0.859620374,0,0.348332338,0.162909968,0.939213115,0
AC009120.5,0.080105835,0,0,0.040495148,0.042945083,0.120508744,0.038597799,0.11915034
MAGEH1,35.43833941,37.80540062,36.02644294,44.44328593,43.01499336,36.46419833,37.50428292,43.19240589
ZNF513,10.48387238,8.428745057,11.20087165,9.624660647,9.862297398,9.001722888,9.864716181,10.51848121
LMBRD2,5.555374406,5.379943555,5.240407497,5.356939135,3.663259927,6.09388908,4.952032097,5.047393868
ST13P15,0.158474959,0.045472754,0.055910268,0.053408234,0,0,0,0.052381661
TNNC2,0.200264589,0.517174711,0.141307459,0.067491913,0.143150276,0.33474651,0.321648327,0
AC011330.2,0.460450865,0.237818922,0,0,0,0.64650885,0.177489093,0.547903928
