gene_name,IBD7_fpkm,IBD7_1_fpkm,IBD8_fpkm,IBD8_1_fpkm,IBD10_fpkm,IBD10_1_fpkm,CtrlBF_fpkm,CtrlBF_1_fpkm,CtrlDM_fpkm,CtrlDM_1_fpkm,CtrlTL_fpkm,CtrlTL_1_fpkm
LAMTOR5,21.54441252,22.8985567,21.83733189,21.73591402,26.31774125,27.12044232,20.54540243,27.10850224,25.08881977,24.33744801,29.14438908,23.18397134
AC005329.3,0.538047031,0.395472114,0.671313569,0.66914839,0.374047817,0.953195982,0.342472971,0.626465414,0.77026013,0.822353875,1.285208626,0.686941007
NAGS,0.140238939,0.276509717,0.476596158,0.161951931,0.488860084,0.200607912,0.414438411,0.089189119,0.307050793,0.377112855,0.355491543,0.789726564
AC078852.2,0,0,0.348013031,0.61944748,0.09695433,0.322266903,0.221925085,0.191037338,0,0.112187695,0.118974992,0
MCIDAS,0,0.028705824,0.058473734,0,0,0.054147827,0,0,0,0,0,0
AC009088.1,0.746578141,1.008804682,0.880686037,0.548653482,0.736061442,0.611649429,0.351003961,0.604301783,0.668708286,0.567807111,0,1.126484293
AL137002.1,0,0,0,0,0,0,0,0,0,0.974553551,0.34450451,0.322239497
CCDC121,1.073474553,1.646224518,1.268257051,1.056022912,0.988122802,1.094808508,1.274820714,0.831892374,1.088127056,0.852334575,1.036178474,1.237290897
AL353593.1,0.228718388,0.37941769,0.200947094,0.313654999,0.490924755,0.343534074,0.369641339,0.43274425,0.375581291,0.373722601,0.174386354,0.66729241
ATF6,7.416362218,7.75213337,7.678590677,7.050301551,7.654525903,7.483631107,7.166984825,6.699018436,7.805222258,7.156195717,7.374579686,7.433154437
LINC01980,0.067708175,0.143769769,0.073214717,0.104255113,0.081588713,0.338991333,0.093376862,0.100475726,0.123538257,0.094407849,0.075089606,0.070236633
HERC1,16.78220164,13.22756909,15.93155342,16.71966229,15.25387309,14.49067187,16.90569935,17.20648421,16.64819465,15.8962392,12.71424268,17.71842937
LINC01109,0.091749962,0.155855576,0.099211764,0.04238219,0,0.12862086,0.075919844,0.098029871,0.060265498,0,0.020350477,0.057105734
AL445928.2,0.044775338,0.031691594,0.016138936,0.051707839,0.01348863,0.059779887,0,0,0.081695706,0.01560795,0,0.015482468
AC141002.1,1.013195815,0,0.876477262,0.702040477,0.366271912,0.405817582,0,0.541272457,0.443675032,0.423820182,0,0.420412821
RPL14,66.82638357,66.32826464,61.38234146,70.86808066,62.49148277,65.60272206,63.45318249,74.81306515,70.50282233,65.92211921,75.40551139,59.01473084
ZNF563,1.370216553,0.948744129,0.687143396,0.665052043,0.430726506,0.894808525,0.759978438,0.831015775,1.065240843,1.079870601,0.991040371,1.112388402
TREHP1,0,0.234927118,0,0,0,0,0.343310723,0,0,0,0.122700236,0.344310696
AC099518.1,0,0,0.072692377,0,0,0,0,0.059855337,0,0.140601464,0.074553889,0.069735539
HDHD5,12.94287863,12.30635436,11.61749658,14.41771539,11.49014876,12.81100169,13.23320487,13.86955843,11.82430813,12.85228692,14.27767395,12.71331436
EIF3E,72.04262617,63.71227346,67.87382266,74.64017192,69.69501853,71.8839449,66.72542622,81.28740529,73.88984668,71.62684589,78.98820059,63.76521322
AC005537.1,0.025016074,0.039838857,0.013525285,0.014444638,0,0.037574039,0,0,0,0.052321164,0,0
DUSP1,16.04522787,15.99447582,14.98834724,15.87779807,14.72870248,17.04795643,14.77137321,16.13120606,13.39628304,17.36497713,14.87529181,13.76867605
SNORC,0.978454541,1.055043837,1.190283616,1.235879801,1.271155685,1.423708599,1.581321251,1.238720607,1.104628453,1.422914946,1.407270181,1.126008325
AC099654.2,0,0,0.030875904,0,0,0,0,0.025423403,0.031258923,0.059720117,0,0.029619994
LARP4B,6.959130245,7.014320496,7.506048577,7.55847537,7.881580316,6.769923134,7.421272693,7.623693527,7.203774106,6.812308498,6.076548543,6.839781863
FKBPL,3.110548817,2.811527399,3.499881232,3.058182271,2.887148562,3.409320272,3.173858713,3.705201126,4.279567306,3.120986612,3.263187701,3.052290852
AC012213.4,1.117949958,1.86514877,1.554261586,1.659909264,1.732031586,1.279357123,0.991139997,0.426596089,1.748380422,0.167013885,0.354236276,2.816409618
AC020978.9,0.167267238,0.532756319,0.38435019,0.57949495,0.377921093,0.125617351,0.519028934,0.484022486,0.457785998,0.765274423,0.347817053,0.195202772
USP1,23.261721,24.27425914,23.87722056,23.72363242,24.45077665,26.66572784,21.61861635,25.10422419,19.87592331,24.90845791,26.10654046,22.82344577
TRBV10-1,0,0.291378051,0,0,0,0.549626725,0,0,0,0,0,0
NAPA-AS1,0.985057431,0.950747813,1.032891895,1.172044345,1.321885775,1.43471728,0.83362514,1.275734028,1.111061603,0.811613411,0.926924489,1.052807819
AL136379.1,0.085596255,0.022719106,0.069418193,0,0.038678979,0.021427537,0,0.057159355,0.046852889,0,0,0
RN7SL67P,0.382002206,0.405566747,1.032673801,0,1.380944102,0,0.19755831,0,0.418193696,0.399479158,0.635471157,0
TMEM236,0.103470583,0.120838701,0.156639833,0.047796314,0.046755977,0.020721652,0.064213682,0.046063633,0.045309419,0.086563566,0.068850462,0.042933813
SAMD15,0.453846657,0.642457416,0.490756907,0.274536471,0.136721912,0.23804552,0.402366467,0.23090981,0.354889145,0.203404525,0.215710393,0.336282044
IGFLR1,0.436276691,0.326957124,0.416257075,0.266730767,0.347900126,0.66813453,0.637065019,0.548397696,0.196663036,0.751448766,0.597683267,0.346082002
AC092656.1,0,0.024380129,0,0,0,0,0,0.020446116,0,0.024014182,0.025467027,0.047642233
AC015687.1,0,0.023112776,0,0,0,0,0.022517235,0.077533059,0,0.022765851,0,0
SP4,5.604659891,5.777081674,6.246798544,5.247059985,5.663554358,5.757414885,5.57194295,6.694013899,5.738524462,6.136112651,5.240071647,6.510126925
ORAI2,4.236532795,4.438404424,4.751769022,3.522342507,4.206139571,4.379836418,4.218705317,3.645143131,3.751577489,3.967087452,4.353918928,4.43171456
AC100788.2,0,0,0,0,0,0,0.06072405,0,0.021423561,0,0,0.020300308
NRG3,4.369526809,4.272204293,4.652570105,4.685621891,3.888533847,3.995846975,4.173653009,3.979825266,5.125181411,5.641855492,3.683861712,5.029909504
AC105020.1,0.256400574,0.108886855,0.055450602,0.059219741,0.139033828,0.231067562,0.079560898,0.068487535,0.056138473,0.241318022,0,0.106390183
URB1-AS1,0.748374959,1.011232612,0.809238483,0.628541655,0.491888633,0.95374457,1.125915954,0.545180562,1.266155642,1.067200639,0.905412575,0.9174713
AL355512.1,0.180051995,0,0,0.207929186,0.081361356,0,0,0,0,0,0,0
SLC38A2,29.62976213,27.42078428,27.53913596,27.61118178,27.90021646,29.33476548,25.51847707,29.59912605,28.02138466,27.08083856,27.12370316,27.61819944
AC025754.1,2.917107754,2.802097526,2.703727771,2.887508006,2.008645967,2.78189448,2.298860338,3.215716958,3.953831304,3.195833265,1.848643366,4.755209879
AC021148.1,1.198529029,2.581281272,1.555202992,1.779551421,1.330758369,1.885908781,2.302254325,1.341542638,1.574495464,1.575656134,1.063352503,0.959106535
AL445193.2,0,0.193625415,0.197207384,0,0.08241118,0,0,0,0,0,0,0
AL590428.1,0,0.06084529,0.061970896,0,0.025897076,0,0,0,0,0,0,0
C1orf229,0.275420545,0.265827629,0.162447181,0.289148646,0.316797628,0.100286187,0.258978122,0.200639968,0.054820786,0.183286274,0.222142855,0.129866228
AC007611.1,0,0.031246163,0,0,0,0,0.060882103,0.026204237,0.032218983,0,0,0.030529718
AC005014.2,0.094384518,0.400827236,0.102060583,0.217995874,0.085300387,0.094510105,0.390499231,0.336149172,0.206653312,0.098702697,0.418696633,0.195818326
ABLIM3,3.286540778,2.758190684,2.9022922,2.4579676,2.602482339,2.092080908,3.375088907,2.473371651,3.049659437,3.134128249,2.256325732,3.068344423
DHRS3,3.947859424,4.072766466,3.705108427,6.731125246,4.644993799,5.687260726,3.351463509,4.344085868,4.30149958,3.7000507,7.063023294,2.839655965
PARP14,2.763519341,3.322903617,4.077560965,2.867897225,13.77786155,8.975857422,6.758734273,7.151449524,7.247840655,6.771390597,7.414052181,10.27659984
PXMP4,1.906606851,1.678109484,1.49550943,1.734063286,1.624895612,1.602493715,1.563344532,1.636017992,1.016584081,1.652920927,1.599541122,1.793347543
AL138756.1,1.461340118,1.613545123,1.693960863,2.133122988,1.669354678,0.87797073,1.765442502,1.363590229,1.80456287,2.408439689,1.685479054,1.552293492
POLI,6.226099515,6.749596737,6.66790419,6.569648975,6.322802244,6.180587632,7.044932265,7.16993123,6.227822997,5.942879893,6.646670901,7.176914273
AC025262.1,0.287960916,0.305724339,0,0.110848496,0.433743054,0.192229381,0.19856455,0.170928144,0.420323714,0.702649249,0.638707852,0.099571458
GLRX,3.692061885,3.421766896,3.729304356,3.711925755,4.57718888,4.462465661,4.178230766,3.975707745,4.707570704,3.89731572,4.653351791,3.622669112
FLJ30679,0.199875902,0.090945271,0.216131325,0.296771656,0.180638648,0.142958466,0.02953397,0.203387226,0.218812459,0.059720117,0.126666305,0.148099971
CD63,45.0057502,46.73336541,42.35052914,43.81580465,49.79475692,51.79537804,36.97859386,39.65123969,43.20498361,48.99589875,53.60322699,43.52350473
AC148477.2,0.055810786,0.138258358,0.020116581,0,0.08406537,0.149026792,0,0.049692338,0.061098388,0.038909454,0.082526911,0.038596636
PRKAG2,4.571557556,4.426093125,4.725662403,5.531224845,3.320412481,4.023283936,5.292452301,4.966616487,4.600627024,4.938605545,4.437361207,4.133175748
VWDE,0.025269514,0.196740961,0.03643283,0.077818551,0.0304499,0.042171896,0.026137035,0.05999802,0.110654351,0.070468314,0.102755964,0.218443044
PIGCP1,0.758028958,0.268263145,0.273225873,0.364747287,0.285446546,0.569278183,0.653377205,0.224975815,0.968153449,0.39635474,1.120890652,0.196584096
PINCR,0.076126113,0.538813991,0.219512708,0.234433624,0.183464746,0.10163654,0.209972208,0,0.08333842,0.238826858,0.084425252,0.289552726
AC113208.2,0.021230314,0.022539947,0,0,0,0,0.087836665,0,0.069725122,0,0,0
MEIS3P2,0.368143521,0.223344665,0,0.182203994,0.095060338,0.579281004,0.326384706,0,0.172723722,0.164994183,0.174976244,0
TMEM108,5.844883128,5.834962204,5.376914918,6.594847416,3.948106895,5.40245559,6.74657526,4.977072522,6.479445964,6.610538434,5.038312012,5.527143653
MYT1,18.27072508,15.0736798,18.09202081,16.79227952,14.31802896,15.18567245,17.92441293,15.43750821,17.97940084,18.2879035,15.65788275,16.99110157
RN7SL804P,0,0,0,0,0,0,1.373626909,0,0,0,0,0
SESN1,4.979082843,6.341128357,6.219676742,6.196216654,7.243686873,6.887130895,6.39470133,5.829063611,5.69253,6.130495622,5.228045985,6.539303464
AL162595.1,0.734238006,0.623624713,1.111532528,0.960974887,0.57509447,0.588171976,0.759444933,1.394655267,0.910974319,0.665452727,1.139996742,0.710879861
KBTBD12,0,0.010316927,0,0,0.052693295,0,0,0,0,0,0.010776868,0
DLEC1,0.305125293,0.280754529,0.315276377,0.133116574,0.116431243,0.237635445,0.140266874,0.126781615,0.356302232,0.148906359,0.210553488,0.154742978
AC125494.3,0,0,0,0,0,0.124420995,0.12852145,0.442534844,0,0.129940473,0,0
AC139453.2,0.612859908,0,0.33135116,0.176937031,0,0,0.475424877,0.545673046,0.670923219,0.640898812,0,0
AC022497.1,0,0.016262227,0.033126139,0,0,0.015337728,0.015843202,0.02727626,0.033537072,0.048054388,0.016987218,0
DTNB,4.596642273,4.141026049,4.893480735,3.919578633,4.77629645,4.887955219,5.25362452,5.078917168,4.832928653,4.533915147,4.659054696,4.218424362
ANKLE2,5.441585113,6.154186559,5.76198614,5.780922791,5.82500307,5.639502164,5.61838376,5.324938134,5.70979904,5.710793678,5.820055298,5.480738847
AP001065.2,0.087517533,0,0,0.404270987,0.079094322,0,0.090522074,0.233769374,0,0.091521541,0.388234185,0.363142963
BORCS8,0.96823195,1.027959202,1.058356084,0.960143594,0.836998138,0.958981998,1.045014323,1.086978271,1.163655875,1.012529452,1.120473343,0.87338181
MAP4,24.25958143,24.45863593,24.29743309,23.49784868,25.002084,26.53465267,22.92443205,25.04284338,24.93019891,24.50694894,23.37134457,23.70158516
HOXD8,0.387087819,0.114157243,0.139522911,0.024834448,0.01943512,0.107667464,0,0.038294666,0.023542285,0,0.190794434,0.200771509
LAP3P2,0,0.082563794,0.126136772,0,0.070281887,0,0,0,0.085134342,0,0,0
TMEM192,3.649107685,3.545986383,3.730976531,2.824271616,3.327831218,2.907692286,3.842905563,3.686530017,3.789346956,3.58513138,3.165297077,3.063808207
LINC00871,0.041909805,0.044495092,0,0,0,0.083931138,0.043348599,0.223891795,0.091760811,0,0,0.043474862
FAM83H,1.149925282,0.891759074,1.254258495,0.90070775,0.741030139,0.961214902,0.672271293,0.641025889,0.974256696,1.035226145,0.98696216,0.995785019
AC004852.2,0.134530224,0.053560867,0.018183905,0,0,0.033677307,0.069574372,0.029945472,0,0,0,0
GDI2,63.74179927,59.01182212,65.12097836,64.23748698,61.78774667,68.17810844,55.8673152,66.2648746,62.78276729,63.69676852,65.2494788,55.73920326
AL135999.2,0.737721935,1.103641896,0.616419285,0.271072569,0.545497492,0.503661501,0.901784553,0.776273311,0.220258601,0.455870641,0.074377012,0.382635512
LINC01142,0,0.157233474,0,0,0.06692198,0,0,0,0,0,0,0
TCTE1,0.589880159,0.939402078,0.996646382,0.89408872,0.733021519,1.052122107,0.74359737,1.050425062,0.827388114,1.060241391,1.328819157,0.898740352
RGS18,0,0,0,0,0,0.040350358,0,0.017939536,0,0.06321053,0.067034734,0
RAD51,0,0,0,0.107172955,0,0.018585539,0,0.066104187,0.060957978,0.077640073,0.020584314,0.038507937
C1GALT1,5.541356791,5.713996386,5.506394004,5.855584248,5.368077395,5.954911562,5.82899528,6.197968396,5.66193007,5.204028556,6.129399524,6.199136518
FOXA3,0,0.027383156,0,0.059570953,0.046619463,0,0,0,0,0,0,0
RN7SL510P,0.214967021,0.228227675,0,0,0,0,0.444693991,0.191400527,0,0.22480196,0,0.445989266
ST13P5,0.509336275,0.540755663,0.660911233,0.529376468,0.552377641,0.765020982,0.684868809,0.906997091,0.836387391,0.745694428,0.677835901,0.528356653
AC244517.1,1.517753731,1.381182249,1.670495914,1.627549256,1.567629738,1.411217996,1.597892527,1.761600534,1.958253125,1.672220522,1.623101785,1.518202195
AC073869.3,0.19495285,0.517447229,0.210807893,0.225137119,0,0.097606125,0.100822862,0,0.320134484,0,0.108103139,0.101116532
SRP54,17.99080642,18.28552182,17.57434597,21.0104904,21.84920347,19.66827195,18.05408612,19.95219311,18.66453215,22.10103345,20.14490784,22.99021533
ZDHHC11B,2.196039127,2.492727189,2.42516188,3.224019356,2.512519373,2.327623757,3.26216119,2.756128039,2.941180454,2.662974289,1.956130774,2.811206722
ERICH3,0.167438716,0.095720959,0.111419139,0.1338667,0.09894223,0.154764468,0.126559738,0.086009235,0.176252042,0.14142627,0.164266531,0.227134982
CEP120,5.77777548,5.945901792,6.005432059,4.839871917,6.503911575,5.486376328,6.101639132,5.717810287,4.996782918,4.958633156,5.310386013,5.790202729
AC092620.1,0,0,0,0.096014359,0,0,0,0,0.364074511,0,0,0.172492907
DBF4B,2.009547568,2.150309672,2.39541015,1.973494137,2.052091439,2.305340306,2.479514376,2.092147571,1.732232492,1.762269939,2.254947376,1.723480771
TCF7L2,4.540699617,5.42674318,5.536210855,6.668550755,5.309746474,9.40444291,4.349333014,3.639366221,6.569664024,3.624964973,9.699111238,20.19058161
LINC02224,0,0,0,0.08100467,0,0,0,0,0.537529366,0,0,0
NAGK,4.271690059,5.318058953,4.839053237,4.654116327,4.728033378,4.385581267,5.351977683,4.991951269,4.878205479,4.526951359,4.35669994,5.453289375
GRK6,9.853288586,7.93886431,9.601803377,9.115080766,7.978083494,8.410487848,9.251626184,8.195150866,7.276474277,8.674981158,8.407966788,8.591770716
FANCF,12.39126126,11.52897668,11.03813552,12.58464632,11.57944084,12.25433,12.51952176,13.69298301,10.10578099,13.09836947,13.18990133,12.13877933
EEF1AKMT3,1.657590909,2.497841102,2.00440292,2.840475247,1.868541011,2.748480174,2.875930812,2.523264763,2.770730992,1.882539236,2.490598179,2.422078845
ZNF330,18.23608638,18.69829026,18.73081332,18.61376169,21.05449673,20.53731406,21.0527359,20.56408467,19.52450061,19.90968839,20.00163842,19.03271504
RNF138,18.30912918,16.76556293,16.9307346,18.27081153,17.81254144,18.73626091,16.65715886,17.60183801,15.18368193,18.58593889,18.83472878,16.0411586
FAM86JP,0.314215391,0.309769917,0.364039038,0.285108141,0.060851447,0.314633481,0.65000527,0.259784994,0.589687974,0.140824729,0.273798344,0.256103007
AC138430.1,0.01045227,0.033291114,0.011302327,0,0,0.031398532,0.010811104,0,0,0.021860941,0,0
POMZP3,8.232855709,7.482826348,7.949757093,9.4022874,7.358109468,8.548009834,7.792778314,6.816368248,8.580498695,9.086057929,7.311048425,6.27128969
WTAP,16.0651596,17.11227572,15.50500429,17.02680566,17.36065528,16.49222675,15.46882493,17.90347825,17.91502963,16.83699787,17.97284161,16.70163449
NOP14,7.494498902,8.703292741,8.155846362,8.433415013,8.000732677,8.000502073,7.619563818,8.237958737,7.434817256,7.352765058,8.665972974,7.426263327
CHST6,0.728019981,0.863452546,0.631200896,0.636234363,0.847630539,0.650179085,1.051505252,0.665727447,0.488248417,0.576139779,0.552805845,0.551096829
RUBCNL,0.074085276,0.137646896,0.080110452,0.042777896,0.18412588,0.185459632,0.076628678,0.057717997,0.253450725,0.135580805,0.2259453,0.192129692
SYVN1,7.499086972,8.016289463,7.26359002,7.187101063,7.455992594,6.757128558,7.086218169,6.530428561,6.587920335,8.132628101,7.061715628,6.968135971
FAM219B,18.4941958,21.18758438,21.46327455,20.77401594,20.13478484,19.81081341,23.72232698,20.99505067,20.48178784,20.2173834,20.15266207,20.66831143
TCF24,0,0.162289359,0,0.02521814,0.019735393,0.08746474,0,0.058329477,0.047812025,0.022836198,0,0
RAPGEF4,0.610646253,0.816708686,1.029052418,0.750983403,0.75972265,0.706751043,0.812070238,0.812022574,0.71190892,0.738103447,0.914683878,1.176406951
AL159169.3,0.403111062,0.106994436,0.108973777,0,0.546469859,0.201823717,1.250850478,0.089729659,0.220651219,0.105388441,0.223528773,0.52270578
CA3,0.122373001,0.233859267,0.05293012,0.113055869,0.243309199,0.098028663,0.151888987,0.392246794,0.267933623,0.025594336,0.244285016,0.152331399
AC012653.2,0,0.285827993,0.582231324,0,0,0,0,0,0,0,0.149285288,0
HIST1H2BF,1.843575863,1.053930979,1.073428152,3.657536967,1.66613908,1.562024447,2.444701499,2.735779268,2.01823914,2.125656657,2.359106971,1.274947576
GLRA1,0.023227743,0,0.251167991,0.026824061,0.020992166,0.093034598,0.264276852,0,0.177998631,0.26719477,0.025759992,0.024095147
TIMP4,0,0.218268649,0.148204337,0.079139108,0.061933251,0.034310032,0,0.030508084,0.037510707,0.10749621,0,0.106631979
NCOR1,15.96919998,15.19690512,15.7677571,15.33063345,15.57327348,15.86181909,16.03910821,15.56488616,14.76198769,15.28352695,12.87047737,16.06678937
AC068724.1,0.318813871,0.338480518,1.378968926,0.613625605,0.480215524,0.212825386,0.549598307,1.230072182,0.349018799,1.111332996,0.235713612,1.322877936
AC125603.4,0.146629969,0.15567512,0.588918679,0.411236011,0.246103784,0.293650144,0.541656723,0.373014735,0.206385329,0.306676849,0.511076717,0.391128786
CEP152,2.630240458,2.711656611,3.158505139,2.677775595,3.090217471,3.063455715,2.727697845,2.693175066,2.970363056,2.200461102,3.293122323,2.469976793
GSTT4,0,0,0,0,0,0,0,0.024821666,0.061038133,0,0,0.057837858
TRBC2,27.52230141,22.25159615,17.58215701,35.4011783,44.62380586,38.0895671,38.49624362,31.67729219,31.35459645,19.57764085,64.76775687,37.37042909
RIT1,11.23801947,11.56367143,12.90075454,12.26161433,11.56448188,12.59639549,10.56440418,12.11254229,12.19217629,11.37501358,11.50323327,11.7774055
FAM155A,1.662246456,1.595365937,1.64644857,1.996394065,1.358044759,1.837561865,1.856857598,1.752340139,1.8197303,2.211112207,1.36416169,1.841574283
LHX9,2.030369893,1.724493735,2.634593954,1.33805876,2.353635529,3.491461398,1.24884399,1.344991041,3.491168438,2.485631092,2.82815702,5.711989802
AL662797.1,42.71308494,38.82527723,51.40658199,47.89042225,39.72581372,46.21201777,36.8414302,47.79862934,41.07495232,48.3385285,39.74503519,38.01092088
MIR4512,2.202714018,4.677185345,0.793951806,0,0.663570543,0,3.037779732,0,0,0,0,0
UBQLNL,0.048885712,0.155703965,0,0.028227308,0.176722635,0.048950759,0.050563995,0.108816123,0.107034443,0.102244558,0.298183324,0.076066911
GIPR,1.420570703,0.646372003,0.709963239,0.79957904,0.830724187,1.159484926,1.197697256,0.775907667,1.254581087,0.674121079,1.125313507,1.374552856
MIR3187,49.26737021,54.02149073,48.90743124,56.89536609,37.95623504,50.14166094,27.56785107,36.67507522,46.86159069,54.05523694,61.8041091,35.18855311
RTN4RL2,23.66141187,16.97365649,16.82665601,21.14327099,17.27423961,16.29331239,19.81906293,17.69328279,22.5323534,23.15874566,20.61975674,16.11764477
